inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1
244,open,choongbuk,22,20060414,46,hospital,3182228440 ,516756711 ,2550482701 ,1701717993 ,14420344 ,55971373 ,52151874 ,9771844 ,63666155 ,1577384213 ,1465503675 ,737560794 ,95323650 ,2207894636 ,2093918636 ,113975000 ,0 ,1953076690 ,883276690 ,196156122 ,1069800000 ,1069800000 ,1832202159 ,0 
245,open,gyeongbuk,8,20120808,21,hospital,1509898680 ,373997340 ,1168301867 ,691646339 ,42017409 ,21892426 ,21125689 ,0 ,12275544,1261112742 ,1261112742 ,73640000 ,0 ,716870351 ,714870351 ,2000000 ,0 ,753187615 ,397315060 ,176150000 ,355872555 ,350000000 ,1224795478 ,0 
247,open,choongbuk,165,20080611,156,nursing_hospital,4433250370 ,123429531 ,4241425025 ,3050253779 ,32726673 ,285840193 ,10258573 ,12216040 ,196933746,652932712 ,639575517 ,533639960 ,13357195 ,5059122507 ,5032321673 ,17330000 ,0 ,4464271706 ,593529333 ,160885686 ,3870742373 ,3767739506 ,1247783513 ,608810000 
249,open,incheon,137,20091014,24,hospital,3839628640 ,154633402 ,3596885097 ,2326126850 ,166531000 ,178168955 ,49024085 ,0 ,76472186 ,571230731 ,560631766 ,361690890 ,10598965 ,2032722169 ,2020222169 ,12500000 ,0 ,1448045017 ,1448045017 ,150892400 ,0 ,0 ,1155907883 ,362886357 
250,open,seoul,129,19800207,0,clinic,6631600532 ,0 ,6641613257 ,3348738930 ,43637641 ,34552799 ,9884471 ,7607780 ,8535663,1079243506 ,1013891413 ,6202220 ,65259173 ,811986614 ,640229998 ,26787216 ,0 ,765103792 ,733920606 ,150000000 ,31183186 ,0 ,1126126328 ,0 
251,open,busan,65,19990427,25,nursing_hospital,5002480920 ,831034391 ,4274807635 ,3337731060 ,114442246 ,10549263 ,2563980 ,0 ,531877 ,1547334221 ,1500981186 ,911776872 ,22558530 ,3308230227 ,3209847225 ,46801000 ,0 ,1696733005 ,701022955 ,137812262 ,995710050 ,0 ,3158831443 ,1425842178 
252,open,incheon,137,20100107,27,nursing_hospital,4226283577 ,697750790 ,3410632563 ,2548087516 ,14864580 ,105801341 ,104254900 ,3136175 ,23827288 ,725144533 ,597579443 ,445210361 ,53565090 ,9881921371 ,9709225283 ,10000000 ,0 ,3491582200 ,512947127 ,130691604 ,2978635073 ,2861388894 ,7115483704 ,117685184 
253,open,busan,65,20130531,153,nursing_hospital,4886886490 ,166276575 ,4356729605 ,2448542786 ,23450224 ,153821205 ,153821205 ,52055471 ,181453858 ,1262519046 ,1242776096 ,1119885110 ,19742950 ,7325981976 ,7192526039 ,103350000 ,0 ,5042654467 ,848003467 ,127125305 ,4194651000 ,4194651000 ,3545846555 ,0 
255,open,choongnam,9,20100507,103,hospital,1918289230 ,551866812 ,1141046400 ,495377963 ,1305 ,176479604 ,65892164 ,7267530 ,41630189 ,975734927 ,957036714 ,806259954 ,18698213 ,5029190294 ,5014909594 ,14280700 ,0 ,1779499937 ,129499937 ,72097262 ,1650000000 ,1650000000 ,4225425284 ,0 
256,open,gyeongbuk,114,20070102,31,traditional_hospital,1358923881 ,0 ,1070587499 ,550379536 ,4173356 ,145340853 ,20151 ,17971640 ,129197245 ,1505420864 ,1497891764 ,46145690 ,0 ,3407093235 ,3065839235 ,341254000 ,0 ,2097045157 ,216842485 ,71726865 ,1880202672 ,0 ,2815468942 ,0 
257,open,gyeongnam,32,20071203,123,nursing_hospital,2258319210 ,128810560 ,2032365287 ,1494832178 ,7812530 ,80917471 ,80167460 ,0 ,24038422 ,454312039 ,354065356 ,234977500 ,100246683 ,2099060747 ,2031198742 ,19000000 ,0 ,2010848061 ,445193604 ,62000000 ,1565654457 ,1565654457 ,542524725 ,0 
259,open,gyeongbuk,25,20170502,162,nursing_hospital,1114522068 ,0 ,2552348237 ,1598551128 ,46022025 ,80133952 ,80029864 ,0 ,1471938096,164776676 ,147969514 ,4867196 ,9695365 ,6602402601 ,6574002601 ,28400000 ,0 ,7324270273 ,683878061 ,31047300 ,6640392212 ,6028978167 ,557090996,0 
261,open,choongnam,39,20071210,128,nursing_hospital,2758328606 ,155041066 ,2316535483 ,1291652300 ,3933082 ,162065542 ,140623344 ,0 ,128619597 ,1410465223 ,1406571323 ,0 ,3893900 ,4028963546 ,4023963546 ,5000000 ,0 ,2668365532 ,101249110 ,28366674 ,2567116422 ,2567116422 ,2771063237 ,0 
262,open,gangwon,176,20090701,22,hospital,1747025929 ,0 ,1680425176 ,1076311875 ,5708340 ,36276147 ,34778285 ,3770360 ,32262586 ,220882120 ,205122120 ,78259650 ,15760000 ,2900012337 ,2880012337 ,20000000 ,0 ,932559091 ,102559091 ,24986905 ,830000000 ,830000000 ,2188335366 ,0 
263,open,daegu,45,19880614,58,hospital,29838791872 ,1836913934 ,24250465620 ,13966863042 ,1535059337 ,2841193934 ,25079055 ,543354990 ,1901922731 ,6684827316 ,6408233683 ,28472265 ,276593633 ,19465583683 ,13142680554 ,1389610000 ,0 ,14498076509 ,4155477315 ,21000000 ,10342599194 ,319070000 ,11652334490 ,0 
264,open,jeonnam,53,20120126,652,nursing_hospital,16831250640 ,2372297826 ,12345893902 ,8094369059 ,291590605 ,373254574 ,278774183 ,76212340 ,1955182603 ,3145544168 ,3099521903 ,215856423 ,46022265 ,28725284430 ,24605871020 ,70864000 ,0 ,9194517811 ,1642487840 ,20000000 ,7552029971 ,7402029971 ,22676310787 ,0 
265,close,jeonnam,53,20051111,652,nursing_hospital,16831250640 ,2372297826 ,12345893902 ,8094369059 ,291590605 ,373254574 ,278774183 ,76212340 ,1955182603 ,3145544168 ,3099521903 ,215856423 ,46022265 ,28725284430 ,24605871020 ,70864000 ,0 ,9194517811 ,1642487840 ,20000000 ,7552029971 ,7402029971 ,22676310787 ,0 
266,open,jeonbuk,26,20040712,0,clinic,1661011914 ,147966830 ,1291294392 ,740631010 ,3033173 ,68493032 ,65272619 ,11060430 ,145230403 ,540289857 ,503980739 ,106982050 ,24693520 ,2971420176 ,2632117176 ,35133000 ,0 ,1864782926 ,311382926 ,19630658 ,1553400000 ,1553400000 ,1646927107 ,0 
267,open,jeonnam,103,20041201,52,hospital,7651983890 ,849981334 ,6641250954 ,4097520516 ,176266081 ,254891238 ,138307088 ,17776990 ,64349455 ,1919643747 ,1818965926 ,0 ,91309861 ,5104448501 ,4905358704 ,122683300 ,0 ,4287417415 ,706399834 ,18425850 ,3581017581 ,2683274464 ,2736674833 ,0 
268,open,gyeongbuk,115,20130423,175,nursing_hospital,4609359200 ,201516945 ,4333322747 ,2220758294 ,55773943 ,89999280 ,89999280 ,1024900 ,39269271 ,719616870 ,714381650 ,462994360 ,5235220 ,5720307915 ,5661523915 ,38000000 ,0 ,3567516297 ,1165469663 ,17400000 ,2402046634 ,2402046634 ,2872408488 ,0 
269,open,jeonnam,175,20060721,170,nursing_hospital,4220511410 ,0 ,3927397714 ,2439378923 ,9919498 ,43678317 ,16966226 ,7830060 ,251524817 ,1126008878 ,1126008878 ,534704020 ,0 ,3519240904 ,3519240904 ,0 ,0 ,989005681 ,560505681 ,10185264 ,428500000 ,428500000 ,3656244101 ,0 
270,open,gangwon,2,19830618,235,general_hospital,39998491352 ,0 ,41223192101 ,21320301710 ,205033071 ,367549681 ,139830002 ,0 ,1387217359,16831660740 ,16560577336 ,6672819781 ,271083404 ,23687323617 ,22578055467 ,740372400 ,0 ,20089226808 ,11833854348 ,0 ,8255372460 ,3651403890 ,20429757549 ,13999139025 
271,open,seoul,4,20120430,155,general_hospital,32427314872 ,0 ,31882900747 ,11989744300 ,421907661 ,1014764130 ,983049534 ,0 ,48442344,8748671381 ,8523988857 ,71057590 ,224682524 ,4151844981 ,1804721503 ,2103334500 ,0 ,33096760724 ,9859171454 ,0 ,23237589270 ,20325984000 ,20196244362,0 
272,open,seoul,4,19860218,35,hospital,12740410323 ,2038077303 ,10080519607 ,6431621995 ,138380586 ,89903761 ,0 ,0 ,670290238 ,6983857240 ,6699619791 ,0 ,284237449 ,23696698653 ,23047172318 ,0 ,0 ,589067945 ,589067945 ,0 ,0 ,0 ,30091487948 ,7351684320 
273,open,gyeongnam,5,19830219,190,general_hospital,37576799952 ,6666756128 ,32858996617 ,22098892240 ,2543380373 ,1894296872 ,0 ,588240 ,1300457532,14707824101 ,14505885861 ,378251759 ,201938240 ,14488145812 ,13248530882 ,1239614930 ,0 ,25587478691 ,3378342245 ,0 ,22209136446 ,0 ,3608491222 ,0 
274,open,gyeongnam,6,20140901,114,nursing_hospital,0 ,0 ,0 ,0 ,22541403 ,0 ,0 ,0 ,22541403 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
275,open,gyeongbuk,7,20141128,194,nursing_hospital,2910783470 ,0 ,2756784010 ,1873600640 ,2505476 ,91619047 ,90596843 ,0 ,64885889 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
276,open,gyeongbuk,7,20111021,39,nursing_hospital,4849401454 ,955099290 ,4025120406 ,2446835543 ,16032700 ,77343799 ,76608214 ,0 ,192129341,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
277,open,gyeongbuk,7,20030925,311,hospital,37343754680 ,10702728354 ,27723047189 ,17448504500 ,844967680 ,626214320 ,452511335 ,0 ,863267503,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
278,open,gyeongbuk,8,20110517,262,nursing_hospital,12284213091 ,0 ,11768076460 ,7555150234 ,93240286 ,391456874 ,374483032 ,0 ,217920043 ,3115501094 ,2987512231 ,0 ,127988863 ,15769866531 ,13557839831 ,1846748700 ,0 ,12736471807 ,5342338424 ,0 ,7394133383 ,7094133383 ,6148895818 ,0 
279,open,gyeongbuk,8,20010416,30,hospital,5260449212 ,0 ,4844858524 ,2812593960 ,53259943 ,355086616 ,162091344 ,1533880 ,112230135 ,1328898239 ,1286820417 ,513909202 ,38144977 ,6757700151 ,6034331426 ,8800000 ,0 ,5654906447 ,477894749 ,0 ,5177011698 ,4668500000 ,2431691943 ,1492235943 
280,open,gyeongnam,11,20160601,185,nursing_hospital,4378883558 ,3584024762 ,646213689 ,350049866 ,1453505 ,133742599 ,126059110 ,0 ,16356013 ,490590352 ,477489301 ,7000000 ,13101051 ,7781899000 ,7781899000 ,0 ,0 ,4370813135 ,1588813135 ,0 ,2780000000 ,2680000000 ,3901676217 ,459398783
281,close,gyeonggi,12,20121213,NA,,305438818 ,22416139 ,467475340 ,254868810 ,13451554 ,90129732 ,4239523 ,0 ,261130839,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
283,open,gyeonggi,13,20051019,40,hospital,17275990035 ,2420880290 ,12336351657 ,7153020301 ,126169547 ,1603419564 ,0 ,283526761 ,757981310 ,4046131239 ,3792967015 ,13501760 ,253164224 ,13377307679 ,8973258474 ,193140400 ,0 ,6267387988 ,1695994472 ,0 ,4571393516 ,0 ,11156050930 ,3239523237 
284,open,jeonbuk,14,20041210,132,nursing_hospital,4309310420 ,129577402 ,4072020807 ,2258419600 ,13505198 ,191220890 ,36521306 ,2314330 ,72317811,1516732005 ,1514056805 ,980534650 ,2675200 ,2859315462 ,2844008462 ,15307000 ,0 ,2354558170 ,1104530639 ,0 ,1250027531 ,1040000000 ,2021489297 ,0 
285,open,choongnam,17,20021016,0,clinic,409797374 ,36662438 ,372170351 ,252910820 ,48131 ,7589233 ,5705135 ,1243460 ,7819977,59693171 ,51381257 ,21203195 ,8311914 ,490851651 ,317610321 ,134070000 ,0 ,256590559 ,113499659 ,0 ,143090900 ,143090900 ,293954263 ,56045737
286,open,choongnam,17,20000603,17,clinic,966549537 ,120037131 ,802373175 ,554932630 ,196600 ,27296550 ,4871535 ,0 ,17039281 ,123504765 ,119179901 ,49848430 ,4324864 ,511539968 ,371312678 ,20672000 ,0 ,291985282 ,181985282 ,0 ,110000000 ,110000000 ,343059451 ,0 
287,open,jeonnam,19,20140702,119,nursing_hospital,2503007906 ,0 ,2296243376 ,1300479209 ,8500718 ,114799786 ,97942691 ,0 ,100465462 ,767191772 ,754034412 ,566125280 ,13157360 ,5601024550 ,5569633364 ,30956000 ,0 ,2134969736 ,404030858 ,0 ,1730938878 ,1600000000 ,4233246586 ,0 
288,open,jeonnam,19,19870622,20,hospital,3801356770 ,229509001 ,3119895289 ,1858848315 ,106953229 ,49425625 ,8481748 ,78688520 ,430791564 ,1748679736 ,1679104441 ,0 ,69575295 ,5083106091 ,4245991198 ,28500000 ,0 ,542230666 ,293074666 ,0 ,249156000 ,249156000 ,6289555161 ,0 
289,open,gwangju,20,20140915,96,nursing_hospital,4811243989 ,1392799139 ,3499456800 ,2232606556 ,1192974 ,167622560 ,165047724 ,0 ,247441536,671133303 ,584652746 ,5448802 ,83405649 ,4892534617 ,4055496117 ,27038500 ,0 ,5218046603 ,859381564 ,0 ,4358665039 ,4166400000 ,345621317 ,2914969563
290,open,gwangju,21,20080917,184,hospital,13279248054 ,0 ,13343016290 ,8083250373 ,56467842 ,70400965 ,62032734 ,70440 ,77771799,1141706346 ,850104388 ,680997700 ,291601958 ,8744727170 ,8741008313 ,720000 ,0 ,3692013500 ,1610980098 ,0 ,2081033402 ,1860000000 ,6194420016 ,297886509
291,open,choongbuk,22,20110307,107,nursing_hospital,2323582240 ,37102872 ,2046495393 ,1262953458 ,17020580 ,97408134 ,62456394 ,18446506 ,141149915 ,194845195 ,194845195 ,174482047 ,0 ,3578213085 ,3577999733 ,0 ,0 ,2607050094 ,749896012 ,0 ,1857154082 ,1417034719 ,1166008186 ,0 
295,open,jeonbuk,29,20090917,30,hospital,1048113525 ,39368113 ,847725092 ,563088916 ,171592 ,0 ,0 ,0 ,161191912 ,535557978 ,535557978 ,380279740 ,0 ,3043890803 ,2954085841 ,68074962 ,0 ,5289546591 ,223971761 ,0 ,5065574830 ,0 ,1710097810,2620314810
296,open,gyeonggi,31,20150619,162,nursing_hospital,6312491065 ,287431156 ,5352570014 ,2524212801 ,7397740 ,0 ,387752416 ,0 ,679887635 ,1664884299 ,1625076818 ,680303467 ,39807481 ,14551234039 ,14383865602 ,40944000 ,0 ,14204746893 ,2469242311 ,0 ,11735504582 ,11676857947 ,2011371445 ,0 
297,open,gyeonggi,31,20060412,48,traditional_hospital,1794075953 ,78935405 ,1577849220 ,1005042177 ,652802 ,174171020 ,174170966 ,0 ,36226890,182852721 ,161734512 ,74282855 ,21118209 ,9051497170 ,8981863364 ,48907930 ,0 ,5044692434 ,194692434 ,0 ,4850000000 ,4850000000 ,4189657457 ,0 
298,open,gyeongnam,32,20170120,160,nursing_hospital,3279139204 ,372696579 ,3507971938 ,2659892367 ,1596568 ,83065655 ,83065655 ,0 ,682998400,423710031 ,366251331 ,182604364 ,57458700 ,6990698210 ,6972698210 ,8000000 ,0 ,3478120846 ,648120846 ,0 ,2830000000 ,2830000000 ,3936287395 ,0 
300,open,gyeongnam,32,20141002,172,nursing_hospital,5676235498 ,3674966463 ,2009281680 ,0 ,23331277 ,5514 ,0 ,0 ,15313118 ,2070599376 ,2040606873 ,7785631 ,26392531 ,9019560941 ,8669560941 ,50000000 ,0 ,465794533 ,458211173 ,0 ,7583360 ,0 ,10624365784 ,0 
302,open,gyeongnam,32,20111201,105,nursing_hospital,3171579510 ,0 ,3016662292 ,1849313055 ,7908418 ,71389252 ,60451225 ,0 ,91436384 ,518294537 ,518294537 ,106870004 ,0 ,3925051339 ,3730778076 ,7682500 ,0 ,2237017675 ,377917675 ,0 ,1859100000 ,1809100000 ,2206328201 ,126160000 
303,open,gyeongnam,32,20071126,54,hospital,12253802464 ,668054266 ,10593491560 ,5985061274 ,316745396 ,876490991 ,207529356 ,0 ,432511043 ,4227727365 ,4222704735 ,332260249 ,5022630 ,10291481411 ,9940460649 ,348647202 ,0 ,9437916643 ,443866269 ,0 ,8994050374 ,7440000000 ,5081292133 ,0 
304,open,gyeongnam,32,19980420,39,nursing_hospital,7844882620 ,0 ,7580377083 ,3590314890 ,18142753 ,2600000 ,0 ,38615720 ,241432570 ,2850048747 ,2789737288 ,250000 ,60311459 ,3595462835 ,3555308965 ,40153870 ,0 ,1156548029 ,588869013 ,0 ,567679016 ,0 ,5288963553 ,0 
305,open,jeonnam,33,20140127,150,nursing_hospital,5717200250 ,336190853 ,5087205474 ,2745445259 ,80103616 ,373016309 ,368572919 ,0 ,891230 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
306,close,jeonnam,33,19990603,66,nursing_hospital,22330305917 ,848465677 ,18492554091 ,12322408350 ,423628901 ,1304816893 ,417949094 ,415894516 ,1692203641 ,18292922272 ,18184287157 ,3728960464 ,108635115 ,13076229994 ,12656386688 ,312415620 ,0 ,15827363792 ,12859729048 ,0 ,2967634744 ,0 ,15541788474 ,0 
308,open,seoul,36,20160526,0,clinic,912525500 ,58241510 ,1012169282 ,525482974 ,86808 ,22499097 ,22251498 ,169660 ,180467241,102994778 ,97973028 ,0 ,5021750 ,2402643969 ,2402543969 ,100000 ,0 ,1006269105 ,287415873 ,0 ,718853232 ,718853232 ,1499369642 ,0 
309,close,seoul,36,20141226,0,clinic,912525500 ,58241510 ,1012169282 ,525482974 ,86808 ,22499097 ,22251498 ,169660 ,180467241,102994778 ,97973028 ,0 ,5021750 ,2402643969 ,2402543969 ,100000 ,0 ,1006269105 ,287415873 ,0 ,718853232 ,718853232 ,1499369642 ,0 
311,open,choongnam,37,20140310,132,nursing_hospital,5114477911 ,397709572 ,4059437181 ,1652618232 ,121632016 ,13668705 ,0 ,0 ,765294469 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
312,open,choongnam,37,20130612,359,nursing_hospital,6810866759 ,0 ,6070665618 ,3354320790 ,149673702 ,474302564 ,21730304 ,45861360 ,369710919 ,1655341948 ,1650763948 ,545074000 ,4578000 ,3772044670 ,3712187837 ,15210000 ,0 ,1770147793 ,445927834 ,0 ,1324219959 ,700000000 ,3657238825 ,0 
313,open,choongnam,37,20080403,181,nursing_hospital,6022897430 ,0 ,5731404444 ,3457027408 ,13816616 ,109873778 ,100155378 ,0 ,195435824 ,2733403783 ,2722132805 ,0 ,11270978 ,4152961568 ,3960215568 ,192746000 ,0 ,3638414360 ,511012058 ,0 ,3127402302 ,2700000000 ,3247950991 ,1245761391 
314,open,choongnam,37,20080110,96,nursing_hospital,3617018150 ,182791341 ,3168632669 ,2009260600 ,3995975 ,74820522 ,73150400 ,21785193 ,172984400 ,781476480 ,775279480 ,0 ,6197000 ,4096044348 ,3110556348 ,6000000 ,0 ,2450797797 ,165816357 ,0 ,2284981440 ,2284981440 ,2426723031 ,0 
315,open,jeonnam,38,20140924,80,nursing_hospital,2332888550 ,328597790 ,1897648096 ,1138795770 ,5822171 ,50925822 ,50664742 ,7278912 ,54260101 ,712353513 ,680651243 ,632065141 ,31702270 ,4051313701 ,4051313701 ,0 ,0 ,1520959116 ,291959116 ,0 ,1230000000 ,1230000000 ,3242708098 ,239515288 
316,open,jeonnam,38,20030519,50,nursing_hospital,5524218104 ,0 ,5446774518 ,3136901296 ,16718613 ,74969425 ,74460582 ,37401140 ,18208366,1305302510 ,1174842481 ,1071459236 ,130460029 ,4680289253 ,4680289253 ,0 ,0 ,3002753468 ,269242505 ,0 ,2733510963 ,2339186503 ,2982838295 ,2794459345 
317,open,daegu,40,20070104,189,general_hospital,41103970120 ,0 ,35309191904 ,14557664830 ,984129575 ,750475285 ,242216292 ,1762962000 ,4265470506 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
318,open,daegu,42,20020304,150,hospital,21560053503 ,2966155185 ,17606296610 ,7900977255 ,6683134 ,347359426 ,306401676 ,0 ,646925416 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
319,open,daegu,44,19980507,134,nursing_hospital,3634865780 ,0 ,2750632072 ,1453742920 ,733292 ,69238619 ,66339342 ,140852850 ,674875531 ,2191023225 ,2182779625 ,0 ,8243600 ,4070057529 ,4005131046 ,16126750 ,0 ,2484146420 ,44226982 ,0 ,2439919438 ,2439919438 ,3776934334 ,1056194334 
320,open,daejeon,49,20100519,193,nursing_hospital,5139874046 ,425257616 ,3956356852 ,2348010879 ,169393110 ,420333030 ,28072696 ,56780570 ,450539088 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
321,open,daejeon,49,19871211,50,hospital,0 ,0 ,68217740 ,0 ,175263 ,0 ,0 ,0 ,68042477,369446461 ,368944087 ,338952500 ,502374 ,5968101548 ,5846511548 ,0 ,0 ,35751750 ,35751750 ,0 ,0 ,0 ,6301796259 ,0 
322,open,daejeon,50,20071113,134,nursing_hospital,5179856800 ,910527771 ,4009255929 ,1794018830 ,17866507 ,98493482 ,62079310 ,6220386 ,173225739 ,3059885510 ,3056879000 ,2123853481 ,3006510 ,3518877016 ,3474455996 ,44421020 ,0 ,2249563644 ,497563644 ,0 ,1750000000 ,1750000000 ,4329198882 ,0 
323,open,daejeon,50,20060414,298,nursing_hospital,6273341294 ,336456498 ,5722357235 ,3489773125 ,6041465 ,109412721 ,102599597 ,0 ,111156305 ,1578637944 ,1575373444 ,509170960 ,3264500 ,4779910899 ,4704189959 ,0 ,0 ,2780394878 ,627429048 ,0 ,2152965830 ,1500000000 ,3578153965 ,1299480565 
324,open,seoul,51,20000929,19,hospital,104000000000 ,18940593910 ,81339952123 ,36688034110 ,631221521 ,84140691 ,0 ,2808883191 ,970982375 ,39251702540 ,37600054201 ,9897251698 ,1651648339 ,114000000000 ,66585451756 ,1348274440 ,0 ,14291059131 ,6618256131 ,0 ,7672803000 ,0 ,139000000000 ,134000000000 
325,open,seoul,52,20081231,16,clinic,43116940 ,20143658 ,398077071 ,126000000 ,241591 ,4123400 ,0 ,0 ,378985598,17700750 ,17700750 ,3870760 ,0 ,4813897974 ,4812929974 ,968000 ,0 ,353345888 ,343445888 ,0 ,9900000 ,0 ,4478252836 ,0 
327,open,jeonnam,53,19990309,340,general_hospital,211585330 ,0 ,37945056 ,0 ,0 ,0 ,0 ,0 ,173640274 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
328,open,gyeongbuk,54,19810605,545,general_hospital,370551475 ,362099268 ,0 ,0 ,0 ,0 ,0 ,0 ,8452207 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
329,open,choongnam,55,20070608,82,nursing_hospital,1371673098 ,88850663 ,1479982648 ,845358303 ,18988948 ,91100861 ,90514225 ,0 ,269272126,295647013 ,295647013 ,283629961 ,0 ,5388442691 ,5386442691 ,2000000 ,0 ,2029169902 ,450169902 ,0 ,1580000000 ,1580000000 ,3654919802 ,0 
331,open,choongbuk,57,20081114,199,nursing_hospital,5317680322 ,0 ,4684074465 ,2674893000 ,5347078 ,104635951 ,90439291 ,0 ,534316984 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
332,open,busan,60,20100809,84,nursing_hospital,2218020711 ,209581193 ,1957999248 ,1456995590 ,10188871 ,45791068 ,45187036 ,1633010 ,13205063 ,839045268 ,836544019 ,657747816 ,2501249 ,2338077257 ,2225383497 ,2250000 ,0 ,1589534408 ,189534408 ,0 ,1400000000 ,1400000000 ,1587588117 ,0 
333,open,busan,61,20020422,146,hospital,34642075179 ,2072919045 ,31743968435 ,16542755035 ,266919878 ,140231539 ,65413820 ,116768240 ,835107798 ,5049599593 ,4711923993 ,2386690920 ,337675600 ,14579114490 ,11081185300 ,3246990000 ,0 ,11684950171 ,8188638327 ,0 ,3496311844 ,1760000000 ,7943763912 ,0 
335,open,busan,62,20100423,194,nursing_hospital,9415617490 ,0 ,8968913624 ,5677301293 ,131414973 ,559742865 ,67442885 ,89043270 ,70667296,2201031755 ,2201031755 ,1376992103 ,0 ,7257672915 ,5275394718 ,500000000 ,0 ,5791812668 ,1152504760 ,0 ,4639307908 ,2040000000 ,3666892002 ,1239850236 
338,open,busan,62,19990401,0,nursing_hospital,3880361965 ,212957367 ,3645669140 ,2279279579 ,0 ,0 ,0 ,0 ,21735458 ,6143056202 ,6121472776 ,556948696 ,21583426 ,131670247 ,53176281 ,1079320 ,0 ,1926987508 ,626987508 ,0 ,1300000000 ,0 ,4347738941 ,0 
339,open,busan,63,20140106,121,nursing_hospital,3160360223 ,0 ,2742246299 ,1705100965 ,13058289 ,151071207 ,150632458 ,0 ,280101006 ,770510597 ,760668097 ,271062718 ,9842500 ,5403358727 ,5348357765 ,47000000 ,0 ,4207848577 ,442848577 ,0 ,3770000000 ,3680000000 ,1966020747 ,51569603 
340,open,busan,64,20090204,172,hospital,19725085165 ,1716538905 ,17778735281 ,9649540693 ,376137810 ,342895646 ,19925646 ,257856180 ,5196963 ,2483615080 ,2324423314 ,1270292384 ,98668216 ,11417915427 ,11179035427 ,236880000 ,0 ,5573847775 ,3720521599 ,0 ,1853326176 ,0 ,8327682732 ,4013980311 
342,open,busan,67,20150508,231,nursing_hospital,8683194167 ,0 ,7801103612 ,4298767407 ,39408040 ,561471536 ,160036631 ,66994150 ,293032909 ,1887124205 ,1887124205 ,1389278621 ,0 ,9185112347 ,8829804347 ,39000000 ,0 ,5774177718 ,700177718 ,0 ,5070000000 ,4850000000 ,5298058834 ,0 
344,open,busan,68,20031201,0,clinic,684550260 ,0 ,561935625 ,301400000 ,8067090 ,2748281 ,1364824 ,18640111 ,109293333 ,1332665086 ,1331506704 ,62436350 ,0 ,772105779 ,502105779 ,270000000 ,0 ,95280871 ,94910871 ,0 ,370000 ,0 ,2009489994 ,0 
345,open,busan,69,20170420,0,traditional_clinic,684550260 ,0 ,561935625 ,301400000 ,8067090 ,2748281 ,1364824 ,18640111 ,109293333 ,1332665086 ,1331506704 ,62436350 ,0 ,772105779 ,502105779 ,270000000 ,0 ,95280871 ,94910871 ,0 ,370000 ,0 ,2009489994 ,0 
347,open,busan,72,19920930,46,hospital,24902239589 ,0 ,20754401915 ,9124568740 ,1260066039 ,2201163603 ,0 ,751876410 ,2454863700 ,17426198419 ,17188730918 ,43000000 ,237467501 ,20204004977 ,17821794609 ,2089574158 ,0 ,11298983522 ,1269737818 ,0 ,10029245704 ,0 ,26331219874 ,0 
349,open,gyeongnam,75,20100430,217,hospital,31228245310 ,8493209446 ,20522064521 ,13260001610 ,1056240724 ,203213871 ,76872540 ,626731120 ,2439267076 ,9398524773 ,9186045483 ,0 ,212479290 ,10933048319 ,9998425755 ,163225000 ,0 ,8347351629 ,6001141629 ,0 ,2346210000 ,2146197000 ,11984221463 ,0 
350,open,seoul,79,19970728,0,clinic,90657337791 ,34110346410 ,51275591198 ,18373206448 ,249110359 ,650564731 ,0 ,913862494 ,3956083317 ,41559467402 ,39491703838 ,2095708943 ,2067763564 ,15617505806 ,4037984019 ,3740957990 ,0 ,28678713715 ,20393868777 ,0 ,8284844938 ,0 ,28498259493 ,688141168 
